[train: 2, 1100 / 1875] FPS: 40.3 (41.4)  ,  DataTime: 0.031 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.794  ,  Loss/total: 1.04396  ,  Loss/giou: 0.25433  ,  Loss/l1: 0.02267  ,  Loss/location: 0.42195  ,  IoU: 0.76158
[train: 2, 1150 / 1875] FPS: 40.4 (41.2)  ,  DataTime: 0.030 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.793  ,  Loss/total: 1.04300  ,  Loss/giou: 0.25408  ,  Loss/l1: 0.02266  ,  Loss/location: 0.42156  ,  IoU: 0.76179
[train: 2, 1200 / 1875] FPS: 40.4 (41.2)  ,  DataTime: 0.029 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.792  ,  Loss/total: 1.04290  ,  Loss/giou: 0.25411  ,  Loss/l1: 0.02268  ,  Loss/location: 0.42128  ,  IoU: 0.76180
[train: 2, 1250 / 1875] FPS: 40.4 (41.2)  ,  DataTime: 0.028 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.791  ,  Loss/total: 1.04184  ,  Loss/giou: 0.25384  ,  Loss/l1: 0.02264  ,  Loss/location: 0.42094  ,  IoU: 0.76201
[train: 2, 1300 / 1875] FPS: 40.5 (41.2)  ,  DataTime: 0.028 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.791  ,  Loss/total: 1.04134  ,  Loss/giou: 0.25371  ,  Loss/l1: 0.02264  ,  Loss/location: 0.42075  ,  IoU: 0.76212
[train: 2, 1350 / 1875] FPS: 40.5 (41.2)  ,  DataTime: 0.027 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.790  ,  Loss/total: 1.03832  ,  Loss/giou: 0.25319  ,  Loss/l1: 0.02254  ,  Loss/location: 0.41927  ,  IoU: 0.76250
[train: 2, 1400 / 1875] FPS: 40.5 (42.0)  ,  DataTime: 0.026 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.789  ,  Loss/total: 1.03605  ,  Loss/giou: 0.25273  ,  Loss/l1: 0.02246  ,  Loss/location: 0.41830  ,  IoU: 0.76285
[train: 2, 1450 / 1875] FPS: 40.6 (41.2)  ,  DataTime: 0.026 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.789  ,  Loss/total: 1.03666  ,  Loss/giou: 0.25273  ,  Loss/l1: 0.02247  ,  Loss/location: 0.41887  ,  IoU: 0.76285
[train: 2, 1500 / 1875] FPS: 40.6 (41.2)  ,  DataTime: 0.025 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.788  ,  Loss/total: 1.03640  ,  Loss/giou: 0.25275  ,  Loss/l1: 0.02244  ,  Loss/location: 0.41869  ,  IoU: 0.76282
[train: 2, 1550 / 1875] FPS: 40.6 (41.4)  ,  DataTime: 0.025 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.788  ,  Loss/total: 1.03525  ,  Loss/giou: 0.25256  ,  Loss/l1: 0.02240  ,  Loss/location: 0.41813  ,  IoU: 0.76295
[train: 2, 1600 / 1875] FPS: 40.6 (42.1)  ,  DataTime: 0.024 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.788  ,  Loss/total: 1.03302  ,  Loss/giou: 0.25207  ,  Loss/l1: 0.02232  ,  Loss/location: 0.41730  ,  IoU: 0.76334
[train: 2, 1650 / 1875] FPS: 40.6 (41.5)  ,  DataTime: 0.024 (0.043)  ,  ForwardTime: 0.721  ,  TotalTime: 0.787  ,  Loss/total: 1.03311  ,  Loss/giou: 0.25220  ,  Loss/l1: 0.02234  ,  Loss/location: 0.41702  ,  IoU: 0.76328
[train: 2, 1700 / 1875] FPS: 40.6 (41.1)  ,  DataTime: 0.024 (0.043)  ,  ForwardTime: 0.721  ,  TotalTime: 0.787  ,  Loss/total: 1.03165  ,  Loss/giou: 0.25192  ,  Loss/l1: 0.02229  ,  Loss/location: 0.41634  ,  IoU: 0.76352
